Obs,Sim1,Sim2,Sim3,Sim4,Sim5,Sim6,Sim7,Sim8,Sim9,Sim10,Sim11,Sim12,Sim13,Sim14,Sim15,Sim16,Sim17,Sim18,Sim19,Sim20
8.459029056,4.745448,5.8896966,6.6773744,5.611368,4.50397,5.103729,4.386752,4.6108274,4.5300503,4.996952,4.5449505,5.370135,4.455602,7.3051844,5.1917057,4.41162,3.4870303,4.561464,5.1559167,4.5271163
12.57675025,4.9129586,6.2401567,8.052475,5.7755423,4.5700526,5.2134757,4.491766,4.678672,4.6534004,5.0576735,4.6092296,5.5068245,4.5287986,7.457432,5.334181,4.469804,3.5215998,4.621854,5.246984,4.608999
9.875077973,5.0057273,6.50405,6.1931653,5.9422927,4.6305213,5.3415384,4.6011257,4.757122,4.7808976,5.1101623,4.6775556,5.590341,4.6098785,7.651649,5.488879,4.535737,3.5570216,4.6864033,5.344579,4.667205
8.393816277,4.950902,6.266663,7.144402,6.051076,4.676311,5.3783717,4.671215,4.794203,4.9008617,5.1542406,4.741135,5.5198984,4.662008,7.676485,5.570789,4.5756445,3.589399,4.74401,5.410374,4.6833773
14.71945585,5.797439,7.425742,11.520475,6.200265,4.766701,5.563448,4.784753,4.8956866,5.0184383,5.2280397,4.811086,5.9031844,4.77291,7.9625545,5.724339,4.6551204,3.625799,4.8095446,5.528499,4.8433337
11.17933355,6.438537,8.673882,9.647534,6.446154,4.869228,5.8929777,4.9912896,5.085148,5.147104,5.307354,4.89751,6.3596444,5.0349994,8.562855,6.0062156,4.793609,3.6703613,4.893515,5.692422,5.022405
9.157737403,5.900795,8.06426,5.254582,6.6255026,4.91319,5.9878807,5.1369514,5.188979,5.279606,5.350427,4.980398,6.120366,5.1989865,8.793014,6.179341,4.8806176,3.711837,4.971666,5.778682,4.9952946
8.738512395,5.2591944,7.126889,3.9477627,6.6264505,4.9146037,5.81053,5.135809,5.1520143,5.382574,5.3740816,5.0409746,5.601874,5.2191486,8.505612,6.121254,4.8755937,3.7429013,5.0225296,5.776918,4.8738112
8.347235721,4.7582154,6.3506117,3.837436,6.4705367,4.874147,5.5181227,5.023792,5.031091,5.425128,5.384401,5.0697217,5.2222776,5.15448,7.9698915,5.878316,4.8141527,3.7623165,5.037939,5.708313,4.742449
7.816217377,4.3271875,5.6659136,3.7494588,6.1903644,4.780735,5.1410713,4.8207016,4.8391767,5.3814473,5.371519,5.0472455,4.923126,5.0238194,7.3668575,5.4737864,4.710983,3.7623363,5.002916,5.5381417,4.5801644
7.275882922,4.0016837,5.033079,3.6669304,5.7980256,4.690335,4.7711,4.5800714,4.6170444,5.271921,5.327884,4.9905396,4.698415,4.8630953,6.7715116,5.014498,4.588948,3.7459261,4.940827,5.3486233,4.439535
6.772812912,3.7534962,4.5130105,3.5860991,5.357396,4.6046486,4.4460897,4.3379083,4.3946953,5.1214004,5.269456,4.9167233,4.5270033,4.6957445,6.2188244,4.57194,4.464864,3.718207,4.869001,5.1680856,4.3194776
6.316323458,3.561391,4.0872216,3.507476,4.91911,4.5232124,4.168542,4.1100135,4.185541,4.947501,5.2063184,4.8351493,4.3896112,4.5319242,5.7209015,4.1750298,4.346873,3.6828995,4.794683,4.999687,4.2155504
5.934362895,3.4100296,3.7358541,3.4309886,4.5106807,4.4456143,3.9321313,3.9021993,3.9945166,4.762554,5.1421328,4.7508388,4.2738576,4.3757334,5.2781215,3.831785,4.238254,3.642694,4.7208195,4.842734,4.1242867
5.626931222,3.28833,3.4437025,3.3565743,4.1451426,4.3714914,3.7294838,3.7155092,3.8223844,4.5750403,5.078223,4.666418,4.1720576,4.2285366,4.8861117,3.540567,4.1396875,3.5995197,4.6485314,4.6960783,4.0430055
5.300867327,3.2542338,3.2400255,3.3727188,3.8335297,4.3247914,3.573311,3.5540116,3.6808856,4.3928647,5.019437,4.589118,4.119399,4.0974154,4.5410867,3.3062644,4.0566387,3.557366,4.583861,4.5843406,3.9966025
5.10522899,3.2840521,3.1420758,3.3407083,3.599906,4.3189974,3.5014236,3.4337463,3.6062734,4.2305913,4.974105,4.5387754,4.148576,4.002021,4.2435427,3.1556747,4.0065613,3.5270529,4.5438576,4.5558567,3.999847
4.807113428,3.3566535,3.0852044,3.423341,3.4362392,4.3134494,3.4685767,3.34761,3.5755417,4.092395,4.9386005,4.506389,4.197522,3.930182,3.985472,3.0672004,3.9795835,3.507887,4.517881,4.546764,4.0087104
5.095912879,3.517328,3.129295,3.464675,3.3655696,4.3194437,3.5140357,3.31499,3.6013122,3.9856992,4.918163,4.4865475,4.363856,3.8936145,3.7735546,3.0665975,3.9854634,3.499681,4.503484,4.55778,4.050712
4.564894535,3.5380564,3.1367333,3.2973702,3.3672707,4.319015,3.569221,3.3204594,3.6439543,3.9161935,4.903083,4.4739103,4.413109,3.8731332,3.6563416,3.1216202,4.0024395,3.4990356,4.4966855,4.564858,4.0627227
4.359940086,3.4437923,3.0765526,3.1543372,3.3876324,4.3053737,3.5679436,3.3251643,3.6602128,3.872405,4.8873563,4.4610353,4.319721,3.8427238,3.5323484,3.1652594,4.0050983,3.501172,4.4887886,4.549372,4.036029
4.164301749,3.344415,2.9999847,3.098414,3.3955119,4.2840476,3.521173,3.3114803,3.648157,3.8376803,4.8685,4.443719,4.209164,3.798441,3.382116,3.1705227,3.9914336,3.5037496,4.474964,4.5165706,3.998714
4.154985638,3.320276,2.9540014,3.1604242,3.3887181,4.262491,3.46649,3.2836902,3.6263967,3.802336,4.846841,4.4215097,4.1646996,3.7491236,3.22898,3.1477623,3.9716015,3.506516,4.4555244,4.4784923,3.9732704
4.974803432,3.3452942,2.9542994,3.1490865,3.3886607,4.245241,3.4436574,3.2612882,3.6203141,3.76791,4.8251677,4.3973036,4.2001753,3.7095034,3.1126018,3.132258,3.9598053,3.5108356,4.4350467,4.447708,3.965483
4.546262312,3.475501,3.0067904,3.3613093,3.4054203,4.2358828,3.4525616,3.2527514,3.6316504,3.7389555,4.80825,4.372954,4.28757,3.6821005,3.1044714,3.1381853,3.9573944,3.5169096,4.4161425,4.424981,3.9785209
10.52720576,3.745659,3.1879804,3.4691987,3.5030897,4.251422,3.5823793,3.300662,3.7082863,3.733767,4.809071,4.357,4.557148,3.6988428,3.4136233,3.245261,3.9921186,3.5292637,4.4103065,4.4423842,4.0503864
4.909590653,3.7272923,3.193,3.1253524,3.6415305,4.23938,3.6947758,3.362656,3.7844014,3.7535453,4.800998,4.3439603,4.601489,3.7219896,3.7358866,3.3855672,4.030237,3.543101,4.409468,4.442079,4.0545325
3.9593473,3.4907632,2.9639459,2.8743079,3.6629682,4.1752706,3.610798,3.3437703,3.7665505,3.7416472,4.7579064,4.308021,4.3683023,3.6883173,3.781209,3.368924,4.0201316,3.5442872,4.3793707,4.350116,3.9628477
3.67054785,3.3055568,2.7625892,2.8116536,3.5857205,4.1114755,3.4503188,3.269761,3.685102,3.695608,4.7050257,4.2540364,4.1509943,3.618276,3.6523902,3.2470808,3.9740787,3.5329826,4.3301053,4.2340283,3.875697
3.493541736,3.232613,2.6661553,2.8711417,3.4818053,4.071454,3.319855,3.187007,3.5902889,3.6365986,4.65862,4.196058,4.0268764,3.5435004,3.460803,3.1158237,3.917123,3.5153017,4.280395,4.1417007,3.824324
3.707812296,3.2522004,2.7151668,2.8866334,3.4546614,4.0687947,3.3111124,3.1505148,3.539878,3.605571,4.6385727,4.155835,4.0215735,3.5001147,3.2660253,3.0856209,3.8790734,3.5032012,4.2554526,4.1199207,3.8248
3.59601896,3.1871586,2.6899896,2.7650943,3.4598646,4.0441036,3.311235,3.131057,3.5049057,3.5909524,4.6198354,4.1240406,3.9725354,3.4661605,3.0807378,3.0859213,3.8485968,3.494775,4.237813,4.0938587,3.7969425
3.474909513,3.0666454,2.553572,2.6662307,3.4049087,3.9865582,3.2270846,3.0785537,3.4390795,3.5540383,4.580072,4.0790854,3.8613307,3.4096494,2.8997352,3.0137272,3.8050869,3.479706,4.2007623,4.0101414,3.7306466
3.204742286,2.968097,2.4320798,2.6135468,3.3024352,3.929567,3.1120975,3.004242,3.3523822,3.494888,4.530751,4.023297,3.7550642,3.3391693,2.728306,2.8964796,3.7517307,3.4576423,4.15126,3.9120579,3.6674254
3.186110063,3.0798664,2.4506187,2.9238439,3.2054138,3.90031,3.0453782,2.938991,3.2847524,3.4276416,4.48984,3.967251,3.7841518,3.2796078,2.5904205,2.7969842,3.707373,3.43404,4.1034374,3.842975,3.6574867
3.279271176,3.6295836,2.8274689,6.5373597,3.2576916,3.9427097,3.2132847,2.9716818,3.347419,3.3931277,4.4930944,3.936721,4.2233014,3.3004,2.8494792,2.8753579,3.7316194,3.4252164,4.0882974,3.8869343,3.7954388
3.689180073,4.334113,3.5301147,11.408178,3.5386188,4.0405793,3.6441753,3.154886,3.5696576,3.421612,4.537458,3.9471083,4.9002247,3.4295874,3.8007553,3.2193916,3.8526244,3.437814,4.1189165,4.040782,4.03799
3.940715078,4.6979165,4.9204807,8.801718,3.9737954,4.141899,4.1237917,3.430954,3.8483837,3.5141954,4.589514,3.9962773,5.3039484,3.613499,4.9142666,3.7127748,4.0192156,3.4656386,4.1831884,4.2339563,4.2299976
5.040016211,4.5847435,5.180497,4.9606776,4.4021688,4.2072268,4.408863,3.6795373,4.0504446,3.6521986,4.6300855,4.061797,5.2011013,3.7648177,5.6269717,4.1414213,4.147227,3.4972007,4.2551785,4.378741,4.2794833
6.176581789,4.2388296,4.807257,3.2468922,4.708293,4.236674,4.4577503,3.8289907,4.128501,3.801719,4.6610537,4.1224427,4.826031,3.8434176,5.8049088,4.3819666,4.2001143,3.5248737,4.313898,4.4548626,4.2322807
5.012067877,3.8644724,4.357212,2.997371,4.8362055,4.216542,4.3321295,3.8625963,4.0992417,3.9201286,4.6728034,4.160042,4.439215,3.8496604,5.611363,4.40666,4.1855407,3.5438962,4.342358,4.452055,4.1332498
4.17361786,3.6241415,3.9647605,3.029236,4.7783737,4.1737413,4.115599,3.7976112,3.9989116,3.971835,4.656184,4.158689,4.1875186,3.8005693,5.2549047,4.248051,4.127495,3.549054,4.32962,4.3745804,4.0353923
4.797797317,3.5292373,3.787336,3.0436132,4.680457,4.1772027,3.9836316,3.7274268,3.9130168,3.99724,4.648616,4.155813,4.103769,3.7578566,4.8671484,4.088507,4.072624,3.5525045,4.3203063,4.3603973,4.0068145
4.518313978,3.4233391,3.636807,2.9802365,4.5722404,4.1736364,3.8906655,3.6632273,3.8432646,4.008352,4.6421084,4.15469,4.036171,3.7207263,4.502411,3.946134,4.024952,3.5567267,4.3146386,4.358554,3.974589
4.080456747,3.3765705,3.5255282,3.0259,4.4546824,4.1665745,3.812213,3.60135,3.7848644,4.0044184,4.6350117,4.150863,4.004278,3.6844237,4.197366,3.8121722,3.9838088,3.5611272,4.30672,4.3506737,3.9493506
5.515137887,3.323169,3.4090161,2.9316757,4.33406,4.1415467,3.747837,3.5452163,3.7406418,3.9849317,4.621773,4.1402817,4.008361,3.6508765,3.997167,3.690371,3.9527218,3.5645392,4.292623,4.32468,3.9189358
4.760532872,3.1597965,3.1615362,2.7847023,4.153101,4.0777946,3.6076674,3.4542153,3.6581736,3.9318964,4.5819163,4.1061535,3.894599,3.587313,3.773563,3.5120182,3.905514,3.5572584,4.254879,4.2281146,3.8368928
4.108405081,3.0298727,2.9468741,2.7277699,3.932974,4.015001,3.4434154,3.341872,3.5496013,3.8511138,4.5327244,4.05488,3.777442,3.5050056,3.5316205,3.3052742,3.8454037,3.5397425,4.2029996,4.1142344,3.7601454
3.922082855,2.926043,2.7701278,2.6749234,3.7053332,3.9545953,3.289088,3.2260087,3.433983,3.7536435,4.4810395,3.9950223,3.6770158,3.4174511,3.2970543,3.1027346,3.7806406,3.5151,4.146058,4.0035954,3.691434
3.940715078,2.8412325,2.6233838,2.6234734,3.4879997,3.8963745,3.1518133,3.1147473,3.3204675,3.6472938,4.428965,3.931293,3.5888233,3.330577,3.079831,2.9180527,3.7156162,3.485602,4.0878677,3.898888,3.6291227
3.81028952,2.7703276,2.5004942,2.5733428,3.2900362,3.8401568,3.0310931,3.0113575,3.2130358,3.5374956,4.377253,3.866253,3.508791,3.2468503,2.882671,2.755477,3.6524808,3.4528992,4.029992,3.8000104,3.5719163
3.773025075,2.7096326,2.3967361,2.5244932,3.115108,3.7857811,2.9246678,2.9167461,3.1130426,3.42795,4.3261695,3.8012655,3.434298,3.1671698,2.7051294,2.6148272,3.5921223,3.4181864,3.9730399,3.7064798,3.5188098
4.304043418,2.6564753,2.3084507,2.476888,2.9636827,3.7331042,2.8302035,2.8307245,3.0205626,3.3211038,4.275802,3.737032,3.3637106,3.091734,2.5455203,2.4940426,3.5347495,3.3823218,3.9172177,3.6178143,3.4690232
3.894134521,2.6089227,2.2327797,2.430491,2.8344464,3.6819985,2.745704,2.7526417,2.9350967,3.2185016,4.2261753,3.673891,3.2960107,3.0204382,2.4018066,2.390451,3.4802325,3.345916,3.8625653,3.5335827,3.4219508
3.3817484,2.5655756,2.1674702,2.3852682,2.7251987,3.6323507,2.6695514,2.681697,2.8559327,3.121045,4.1772876,3.6119874,3.230561,2.953057,2.2719862,2.3013666,3.428294,3.3093991,3.8090572,3.453406,3.3771217
4.276095085,2.6439276,2.1708636,2.561295,2.643647,3.5953934,2.6228662,2.6241596,2.797469,3.0307133,4.1347566,3.5531116,3.2376406,2.8980825,2.1574414,2.2339506,3.3852503,3.2753508,3.7592309,3.3906162,3.3565526
5.561718443,2.8020408,2.2830923,2.5838652,2.6314785,3.5803468,2.6611695,2.6090083,2.8013458,2.9602222,4.10796,3.5042393,3.3648734,2.882119,2.0667143,2.225541,3.3701417,3.2524862,3.7234108,3.3745575,3.3724031
4.369256197,2.7699833,2.2924142,2.3724568,2.6587272,3.5520241,2.6882129,2.6135519,2.8110194,2.912395,4.081995,3.4612496,3.3394527,2.8735864,1.9872053,2.2420056,3.357942,3.2363183,3.6945813,3.35303,3.3505163
3.614651183,2.6588395,2.200703,2.2554939,2.6557322,3.5047586,2.640883,2.5913866,2.782305,2.8630285,4.042716,3.4136217,3.2123017,2.8414528,1.9048289,2.2199578,3.3286073,3.2168005,3.6560566,3.291867,3.297821
3.260638953,2.5689957,2.1194441,2.2128608,2.623814,3.4580662,2.5661845,2.549645,2.7281425,2.8084965,3.998997,3.361964,3.0959861,2.7944705,1.8221753,2.1708865,3.2871184,3.193021,3.6109347,3.220836,3.2472117
3.083632839,2.4958677,2.0535507,2.1733825,2.5776677,3.4126685,2.4915,2.5007443,2.6637578,2.7515416,3.9543762,3.3086529,3.0014296,2.7423973,1.7427171,2.112835,3.2402477,3.1663492,3.5635784,3.1512587,3.2003548
2.934575058,2.9930522,2.2874885,3.212455,2.577723,3.404495,2.534208,2.484382,2.6583974,2.7004106,3.9364302,3.2596145,3.252445,2.7301652,1.6989266,2.100231,3.2210014,3.1436641,3.5249197,3.1230536,3.2579827
20.8680893,4.831229,4.7512527,17.602415,2.9593122,3.5502067,3.2281861,2.8263829,2.9752693,2.7137609,4.1865673,3.2530808,4.659636,2.9901712,2.6644397,2.4875998,3.3798964,3.1536396,3.5561142,3.3126557,3.7147877
16.11687254,7.331825,10.313264,18.941242,3.9198084,3.7980082,4.5798693,4.689835,3.6126354,2.885853,5.1096344,3.3360155,6.3131676,3.836825,5.2108808,3.5336263,3.767482,3.204873,3.695807,3.7374818,4.346674
7.741688486,7.120818,10.80176,7.036084,4.915183,3.9244227,5.376724,6.257059,4.1018577,3.17602,5.0283666,3.4611628,6.2028155,4.571526,7.058412,4.513487,4.092446,3.2652392,3.862835,4.0407844,4.4644647
8.365867943,5.962083,9.24349,3.1500058,5.5052443,3.9212239,5.34401,6.74181,4.254297,3.4458418,4.866197,3.560163,5.197197,4.8812046,7.578733,4.9275227,4.2027235,3.3104506,3.973216,4.1141796,4.268681
6.996399583,5.0484595,7.7855253,2.9540014,5.6284337,3.8389175,4.8994937,6.5677238,4.165934,3.6031897,4.7674394,3.5864937,4.3713555,4.9116125,7.3620644,4.827016,4.152399,3.3299246,3.9870632,4.001867,4.0265303
6.40016846,4.377519,6.6407495,2.8900094,5.4597654,3.7592947,4.402054,6.1170545,3.9663482,3.6652725,4.693806,3.563351,3.8214278,4.813806,6.8572006,4.4876995,4.023335,3.3283272,3.9490194,3.8523645,3.8263013
6.008891785,3.8828173,5.742718,2.8299167,5.1454597,3.684822,3.9698222,5.5895295,3.7314918,3.6631546,4.6302943,3.5152974,3.459008,4.6653786,6.273,4.081646,3.866526,3.3121054,3.8911777,3.7100382,3.6635115
5.738724558,3.515564,5.031802,2.7714486,4.7742014,3.614949,3.6191843,5.0759177,3.4979668,3.6187313,4.5710654,3.4556935,3.2139664,4.5013103,5.70088,3.6873572,3.7085998,3.2859497,3.8270254,3.5802155,3.529827
5.658373098,3.2405229,4.463772,2.7145302,4.3975844,3.5491884,3.3398864,4.6128774,3.28185,3.5474153,4.5139723,3.3916693,3.0418446,4.3370247,5.1767297,3.336199,3.5621498,3.2532535,3.7621052,3.462212,3.4187672
5.342401657,3.0670204,4.0292044,2.7052317,4.0481467,3.51207,3.1280942,4.2145205,3.097599,3.4627833,4.4640183,3.3337245,2.9369264,4.182583,4.711785,3.0428317,3.4363527,3.2187066,3.705098,3.3810866,3.348083
5.096689221,3.1629884,3.8130841,2.9921918,3.7804835,3.5343387,3.0473735,3.906757,2.9943573,3.3868985,4.44433,3.3078847,3.048137,4.0641623,4.3122706,2.8565888,3.3595905,3.1941977,3.6797667,3.4033647,3.3799891
9.764837323,3.3453698,3.7833505,2.9622352,3.6829283,3.5778835,3.1634827,3.733124,3.0052776,3.3493557,4.4535484,3.3138654,3.355555,4.011161,3.9835835,2.86127,3.3570907,3.1849074,3.689387,3.4915192,3.4707363
6.02208961,3.209833,3.5898066,2.6633081,3.652267,3.5711446,3.2121499,3.6143253,3.0142345,3.3445616,4.4515142,3.3262208,3.315828,3.9607959,3.7001548,2.899608,3.3586588,3.1810813,3.703268,3.5279183,3.4470656
4.895228314,3.0053072,3.285104,2.5354607,3.5598993,3.5129952,3.110813,3.464945,2.9603145,3.31926,4.4179487,3.3117418,3.1335657,3.8731987,3.439578,2.8332646,3.3268313,3.1692154,3.682401,3.4602654,3.3585973
4.514432265,2.8469317,3.0265594,2.4832737,3.4192138,3.4557707,2.9647224,3.3006046,2.8693755,3.2704115,4.37158,3.2765083,2.978305,3.7654889,3.2012663,2.7053943,3.2732766,3.1490526,3.6401758,3.3671305,3.2783117
4.285411196,3.1433547,3.022578,3.1578631,3.3133802,3.4487686,2.9363396,3.1724484,2.8174968,3.2144215,4.345481,3.2389019,3.1590219,3.6833377,3.0106373,2.6241333,3.2410808,3.128529,3.6015863,3.325852,3.319567
14.55215401,3.8986177,3.4841428,6.1945186,3.496901,3.5464025,3.3557322,3.221462,2.9748855,3.2171726,4.383051,3.2405999,3.9730558,3.7401714,3.330194,2.874869,3.3361688,3.1301908,3.624146,3.4652233,3.583202
7.669100453,4.04397,3.8057752,5.595789,3.891677,3.631465,3.8247874,3.3769438,3.1966157,3.3040626,4.4198046,3.2807171,4.268543,3.8556306,4.0333133,3.312935,3.477236,3.1490445,3.6990373,3.639325,3.7199237
5.841589953,3.678073,3.5975986,2.6875737,4.192403,3.63176,3.9311354,3.4601066,3.2933455,3.4145734,4.4255133,3.3204176,3.8924963,3.8973804,4.302594,3.5708194,3.541607,3.1667755,3.760581,3.698728,3.6469736
5.133177324,3.3294237,3.2419753,2.5099804,4.2526994,3.567689,3.7524028,3.417461,3.2547433,3.4679155,4.396911,3.319931,3.4864442,3.8488553,4.2254877,3.541953,3.5213995,3.1697762,3.7599533,3.6205835,3.5139785
4.94452607,3.0676837,2.9526305,2.4581723,4.14868,3.5048544,3.5048013,3.308216,3.1465647,3.4670558,4.352826,3.2900987,3.1966307,3.755192,4.002105,3.3631177,3.454884,3.1595232,3.723593,3.5112472,3.3992226
4.750052247,2.8699145,2.7246873,2.4100924,3.962176,3.4454038,3.2745824,3.1770709,3.013632,3.4299502,4.303902,3.2453804,2.996164,3.6458137,3.732896,3.1363735,3.3697207,3.1400921,3.6734705,3.405011,3.303033
4.661549189,2.718491,2.5433006,2.3632865,3.7431042,3.3889947,3.0793743,3.0450363,2.8779275,3.369426,4.2537227,3.1936853,2.8525214,3.5338216,3.4626944,2.9095054,3.280738,3.1144485,3.6188478,3.306355,3.2213483
4.711623288,2.6503727,2.4298596,2.4018571,3.526541,3.3546057,2.929462,2.9250584,2.7589521,3.2962098,4.2086525,3.143497,2.7767828,3.42917,3.21133,2.708426,3.20009,3.0869555,3.5682898,3.2358718,3.171395
5.133565495,2.7004497,2.4263108,2.4924958,3.3574903,3.358336,2.8601077,2.838515,2.6954749,3.2259686,4.181566,3.111732,2.8249307,3.350933,2.9906418,2.5671623,3.1495678,3.0680432,3.5389585,3.2381687,3.1772437
5.125025726,2.701262,2.4160068,2.377447,3.245664,3.346817,2.8395882,2.7857254,2.6732013,3.1666477,4.1592813,3.0914178,2.8774304,3.2946467,2.7994342,2.48636,3.1243606,3.0566797,3.5210114,3.2463944,3.1732335
4.364986313,2.6963995,2.3699245,2.4381154,3.1447625,3.3204877,2.792292,2.7328885,2.641089,3.106637,4.1287,3.064827,2.8582966,3.2341695,2.6269505,2.4093618,3.097349,3.0435688,3.4939563,3.212357,3.1472445
13.66168904,3.3104267,2.7612498,5.521889,3.1753683,3.3776689,2.9502032,2.762302,2.7069385,3.0732508,4.1498847,3.0560029,3.3184855,3.2388005,2.6645246,2.475058,3.1290326,3.0418916,3.492608,3.2784474,3.303846
10.49615206,4.3029766,4.9121423,12.463927,3.5606577,3.5293875,3.5790708,3.0122075,3.0054817,3.120599,4.2374315,3.0975938,4.3672123,3.4134324,3.6771963,2.9434104,3.3121943,3.0668247,3.5590703,3.5177324,3.672928
6.769707541,4.37261,6.223593,6.4143295,4.1131268,3.6399024,4.102127,3.3178413,3.3151002,3.231503,4.3017273,3.1685033,4.632218,3.646322,4.808261,3.4994655,3.5167625,3.1033287,3.6645036,3.7549353,3.8018727
5.703789141,3.801364,5.559215,2.7383497,4.4788632,3.6399417,4.0368223,3.4077997,3.3967476,3.2952538,4.319353,3.1907604,4.0324593,3.7229729,5.192742,3.643631,3.579813,3.12243,3.7389784,3.825083,3.6312647
5.342789828,3.3713493,4.813081,2.576153,4.5498576,3.5730274,3.7477508,3.3475442,3.3236911,3.303242,4.299435,3.1714451,3.5009685,3.6810133,5.089983,3.5112228,3.5382547,3.1230311,3.7427475,3.7386749,3.4724605
5.221680381,3.0528343,4.2232714,2.5228453,4.4304442,3.507677,3.448652,3.226291,3.1854584,3.2742336,4.260124,3.130976,3.1428628,3.5903053,4.7910104,3.2750967,3.4484766,3.1106923,3.7076156,3.61867,3.3423858
6.663348604,2.8707612,3.7942092,2.5432353,4.223267,3.4701178,3.2154026,3.093511,3.0380824,3.226783,4.2208214,3.0888906,2.9350462,3.4895096,4.4339747,3.0322812,3.3477888,3.0919218,3.663467,3.528192,3.2657225
6.244123596,2.7595665,3.4916337,2.4945636,4.006371,3.4533343,3.088098,2.9840627,2.9278548,3.1851737,4.1934814,3.070622,2.85205,3.4076571,4.0827,2.849825,3.2675648,3.076749,3.6327522,3.4996383,3.235088
5.196449246,2.600455,3.1853962,2.4012072,3.7755654,3.3978863,2.9463305,2.8749115,2.8131917,3.1324463,4.1533976,3.0420656,2.7357562,3.3175192,3.754619,2.671111,3.1879144,3.057032,3.5916028,3.4209216,3.1564763
4.919683107,2.4768255,2.9331307,2.3529441,3.5445104,3.343556,2.8044837,2.7675512,2.6947002,3.06789,4.11101,3.0013838,2.6337214,3.221522,3.4574788,2.4982555,3.1083927,3.0317914,3.5422523,3.327525,3.0848725
4.793527433,2.742728,2.9009407,2.8788178,3.3679714,3.3308718,2.7676585,2.7000766,2.62322,3.003522,4.096279,2.9635944,2.7933223,3.1542993,3.2009783,2.3930645,3.058449,3.0076015,3.499112,3.2796626,3.1176739
11.98440084,3.2557714,3.20152,2.982847,3.4198735,3.3912125,3.053146,2.7947316,2.7169356,2.996017,4.1275644,2.9655392,3.3635542,3.2036626,3.0980134,2.5483868,3.1123147,3.0029347,3.500206,3.3711762,3.3026571
6.440538275,3.2033875,3.2494855,2.503941,3.6067245,3.4242425,3.2945256,2.9432337,2.81448,3.0513184,4.1527767,2.9864812,3.3965604,3.2739944,3.2000706,2.770111,3.1773856,3.010083,3.5296388,3.4590394,3.3433528
6.20375378,3.0021005,3.1525478,2.3640401,3.774313,3.4332721,3.3548942,3.038787,2.818214,3.0931695,4.1732755,2.987955,3.1617908,3.3012817,3.1797245,2.8324609,3.1991355,3.0195913,3.5578356,3.4990342,3.3099298
5.695637543,2.9202082,3.1027513,2.4269228,3.8910208,3.4406993,3.354973,3.0878522,2.803615,3.16056,4.1929603,2.9988995,3.0474756,3.305197,3.0909877,2.8953123,3.200207,3.030525,3.5779154,3.5234437,3.295408
6.557377838,3.3231142,3.3038726,6.1671786,4.0168858,3.4821293,3.4553025,3.1493545,2.8465848,3.2481956,4.230372,3.0245504,3.3131127,3.333604,3.249873,3.0290577,3.2264652,3.0466905,3.5999787,3.5800836,3.392897
17.77358767,4.484622,5.2469473,14.261195,4.366732,3.6191013,3.9766228,3.3812933,3.1039896,3.3784213,4.3219867,3.0889585,4.3121386,3.5086832,4.2897687,3.4697196,3.3846574,3.0821414,3.6650476,3.7812972,3.736578
10.67082915,5.3586135,7.436176,8.498885,4.9114013,3.7553556,4.627231,3.936048,3.4711232,3.563925,4.446167,3.19568,4.959747,3.869591,5.663,4.1170177,3.6248744,3.1341038,3.7735455,4.0409527,3.997753
7.57322214,4.6969557,6.6999645,3.062729,5.283414,3.7647889,4.761556,4.301867,3.6491535,3.7491531,4.464927,3.2890866,4.484672,4.082336,6.2419553,4.462817,3.7515278,3.1786003,3.856626,4.1295576,3.9084363
7.363609636,4.0672126,5.7504606,2.7376049,5.3162,3.692246,4.491753,4.32196,3.6203873,3.8441944,4.4332743,3.3178394,3.8884046,4.099946,6.172281,4.3889146,3.7458594,3.200107,3.8635337,4.0327024,3.7268064
7.636494063,3.601759,4.9939184,2.6759334,5.125687,3.6212356,4.1301703,4.171044,3.4859016,3.8589108,4.3883634,3.300973,3.4638278,4.0221996,5.819164,4.10477,3.6675153,3.2019186,3.8274567,3.8949423,3.5721626
